"","...1","record","species_code","group","run_name","scientific_name.x","common_name","breeding_date_source","breeding_start_dt","breeding_end_dt","nonbreeding_start_dt","nonbreeding_end_dt","postbreeding_migration_start_dt","postbreeding_migration_end_dt","prebreeding_migration_start_dt","prebreeding_migration_end_dt","year_round_start_dt","year_round_end_dt","Credibility Code","Sample Size","Precision","Abundance","Significance","AOU","Region","common_name.y","Region Name","Model","N Routes","Trend","2.5%CI","97.5%CI","Relative Abundance","SpecID","PassNonPass","IOCOrder","Family","BLFamilyEnglish","scientific_name.y","Data","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","Diet.5Cat","ForStrat.watbelowsurf","ForStrat.wataroundsurf","ForStrat.ground","understory","midhigh","canopy","aerial","PelagicSpecialist","ForStrat.SpecLevel","Nocturnal","size","AB_mig","eBird_mig","AB_diet","sw_diet","AB_foraging","sw_foraging","Eastern.Western","Forest.Type","BodyMass-Value","Source_BM","date_dif","days_div"
"158",156,152,"amerob","migrant","amerob-ERD2018-EBIRD_SCIENCE-20191023-f7cd90df","Turdus migratorius","American Robin","ebird",2018-05-31,2018-08-31,2018-12-07,2018-02-01,2018-09-21,2018-11-30,2018-02-08,2018-05-10,"NA","NA","NA","NA","NA","NA","1",7610,"SU1","American Robin","Survey-wide","Dh",4369,0.16,0.05,0.26,34.15,"9007","Passeriformes","Passeriformes","Turdidae","Thrushes","Turdus migratorius","1","50","0","0","0","0","0","50","0","0","0","Omnivore","0","0","20","40","40","0","0","0","1","0","78.5",NA,"S","NA","F","NA","G","NA","NA",78.5,"Elton",270,90
"159",159,140,"easblu","migrant","easblu-ERD2018-EBIRD_SCIENCE-20191028-8d3f9323","Sialia sialis","Eastern Bluebird","ebird",2018-05-17,2018-08-31,2018-12-07,2018-03-01,2018-09-28,2018-11-30,2018-03-08,2018-05-10,"NA","NA","NA","NA","NA","NA","1",7660,"SU1","Eastern Bluebird","Survey-wide","Dh",2650,1.02,0.81,1.22,3.83,"8871","Passeriformes","Passeriformes","Turdidae","Thrushes","Sialia sialis","1","70","0","0","0","0","0","30","0","0","0","Invertebrate","0","0","100","0","0","0","0","0","1","0","27.5",NA,"S","NA","I","NA","G","Eastern","Temperate",27.5,"Elton",256,85
"160",173,142,"moublu","migrant","moublu-ERD2018-EBIRD_SCIENCE-20191029-d0c57470","Sialia currucoides","Mountain Bluebird","ebird",2018-05-03,2018-08-31,2018-12-07,2018-02-15,2018-09-07,2018-11-30,2018-02-22,2018-04-26,"NA","NA","NA","NA","NA","NA","NA",7680,"SU1","Mountain Bluebird","Survey-wide","Dh",892,-0.26,-0.86,0.25,2.78,"8873","Passeriformes","Passeriformes","Turdidae","Thrushes","Sialia currucoides","1","60","0","0","0","0","0","30","0","10","0","Invertebrate","0","0","100","0","0","0","0","0","1","0","29.6",NA,"S","NA","I","NA","G","Western","Temperate",29.6,"Elton",242,81
"161",174,43,"nswowl","migrant","nswowl-ERD2018-EBIRD_SCIENCE-20191108-a93c782e","Aegolius acadicus","Northern Saw-whet Owl","ebird",2018-05-03,2018-08-31,2018-12-07,2018-02-22,2018-09-07,2018-11-30,2018-03-01,2018-04-26,"NA","NA","NA","NA","NA","NA","NA",3720,"SUR","Northern Saw-whet Owl","Survey-wide","Dh",60,0.513,-0.507,3.147,0.006,"3075","Nonpasseriformes","Strigiformes","Strigidae","Owls","Aegolius acadicus","1","20","80","0","0","0","0","0","0","0","0","VertFishScav","0","0","90","10","0","0","0","0","1","1","100.69",NA,"S","NA","C","NA","GH","NA","NA",100.69,"Elton",242,81
"162",1,141,"wesblu","migrant","wesblu-ERD2018-EBIRD_SCIENCE-20191030-02e6da70","Sialia mexicana","Western Bluebird","ebird",2018-04-26,2018-09-14,2018-12-14,2018-02-08,2018-10-12,2018-12-07,2018-02-15,2018-04-05,"NA","NA","NA","NA","NA","NA","NA",7670,"SU1","Western Bluebird","Survey-wide","Dh",501,0.47,-0.24,1.05,1.19,"8872","Passeriformes","Passeriformes","Turdidae","Thrushes","Sialia mexicana","0","70","0","0","0","0","0","20","0","10","0","Invertebrate","0","0","100","0","0","0","0","0","1","0","26.44",NA,"S","NA","I","NA","G","Western","Temperate",26.44,"Elton",221,74
"163",18,108,"amecro","migrant","amecro-ERD2018-EBIRD_SCIENCE-20191025-a49dd392","Corvus brachyrhynchos","American Crow","ebird",2018-05-10,2018-07-06,2018-12-14,2018-01-25,2018-07-13,2018-11-30,2018-02-01,2018-05-03,"NA","NA","NA","NA","NA","NA","NA",4880,"SU1","American Crow","Survey-wide","Dh",4287,-0.1,-0.24,0.02,23.72,"8093","Passeriformes","Passeriformes","Corvidae","Crows and jays","Corvus brachyrhynchos","1","20","10","10","10","0","20","20","0","10","0","Omnivore","0","0","80","20","0","0","0","0","1","0","448.76",NA,"S","NA","O","NA","G","NA","NA",448.76,"Elton",305,102
"164",90,173,"linspa","migrant","linspa-ERD2018-EBIRD_SCIENCE-20191104-7d849cf2","Melospiza lincolnii","Lincoln's Sparrow","ebird",2018-06-14,2018-08-10,2018-12-14,2018-02-15,2018-08-17,2018-12-07,2018-02-22,2018-06-07,"NA","NA","NA","NA","NA","NA","NA",5830,"SU1","Lincoln's Sparrow","Survey-wide","Dh",968,0.05,-1.31,1.17,8.66,"12519","Passeriformes","Passeriformes","Emberizidae","Buntings, American sparrows and allies","Melospiza lincolnii","1","50","0","0","0","0","0","0","0","50","0","Omnivore","0","0","100","0","0","0","0","0","1","0","16.600000000000001",NA,"S","NA","G","NA","G","NA","Boreal",16.6,"Elton",305,102
"165",108,7,"batpig1","migrant","batpig1-ERD2018-EBIRD_SCIENCE-20191105-3969766e","Patagioenas fasciata","Band-tailed Pigeon","ebird",2018-05-03,2018-08-10,2018-12-14,2018-02-08,2018-08-24,2018-12-07,2018-02-15,2018-04-26,"NA","NA","NA","NA","NA","NA","2",3120,"SU1","Band-tailed Pigeon","Survey-wide","Dh",346,-1.37,-2.79,-0.29,2.48,"3355","Nonpasseriformes","Columbiformes","Columbidae","Doves and pigeons","Patagioenas fasciata","0","0","0","0","0","0","0","0","0","70","30","PlantSeed","0","0","0","50","50","0","0","0","1","0","366.3",NA,"S","NA","G","NA","F","Western","Temperate",366.3,"Elton",263,88
"166",109,158,"purfin","migrant","purfin-ERD2018-EBIRD_SCIENCE-20191029-5c5552bf","Haemorhous purpureus","Purple Finch","ebird",2018-05-31,2018-08-17,2018-12-21,2018-02-08,2018-08-24,2018-12-14,2018-02-15,2018-05-24,"NA","NA","NA","NA","NA","NA","2",5170,"SU1","Purple Finch","Survey-wide","Dh",1514,-0.73,-1.25,-0.23,1.52,"12367","Passeriformes","Passeriformes","Fringillidae","Finches and Hawaiian honeycreepers","Carpodacus purpureus","1","10","0","0","0","0","0","10","20","20","40","PlantSeed","0","0","33","33","33","0","0","0","1","0","23.3",NA,"S","NA","G","NA","F","NA","Boreal",23.3,"Elton",284,95
"167",132,36,"reshaw","migrant","reshaw-ERD2018-EBIRD_SCIENCE-20191103-9656bab0","Buteo lineatus","Red-shouldered Hawk","ebird",2018-05-03,2018-07-27,2018-12-21,2018-02-22,2018-08-03,2018-12-14,2018-03-01,2018-04-26,"NA","NA","Y","NA","NA","Y","1",3390,"SU1","Red-shouldered Hawk","Survey-wide","Dh",1733,2.33,1.99,2.66,0.43,"4808","Nonpasseriformes","Accipitriformes","Accipitridae","Osprey, kites, hawks and eagles","Buteo lineatus","1","20","40","40","0","0","0","0","0","0","0","VertFishScav","0","0","33","33","33","0","0","0","1","0","603.72",NA,"S","NA","C","NA","GH","Eastern","Temperate",603.72,"Elton",277,92
"168",141,144,"varthr","migrant","varthr-ERD2018-EBIRD_SCIENCE-20191105-bddf2408","Ixoreus naevius","Varied Thrush","ebird",2018-05-31,2018-08-24,2018-12-21,2018-02-15,2018-08-31,2018-12-14,2018-02-22,2018-05-24,"NA","NA","NA","NA","NA","NA","NA",7630,"SU1","Varied Thrush","Survey-wide","Dh",307,-0.84,-1.76,0.03,7.41,"8836","Passeriformes","Passeriformes","Turdidae","Thrushes","Zoothera naevia","0","30","0","0","0","0","0","70","0","0","0","FruiNect","0","0","80","20","0","0","0","0","1","0","77.5",NA,"S","NA","F","NA","G","Western","Temperate",77.5,"Elton",277,92
"169",153,163,"lesgol","migrant","lesgol-ERD2018-EBIRD_SCIENCE-20191103-096a1fe4","Spinus psaltria","Lesser Goldfinch","ebird",2018-05-31,2018-09-07,2018-12-21,2018-03-22,2018-09-14,2018-12-14,2018-03-29,2018-05-24,"NA","NA","NA","NA","NA","NA","NA",5300,"SU1","Lesser Goldfinch","Survey-wide","Dh",611,0.08,-0.82,0.8,2.15,"12333","Passeriformes","Passeriformes","Fringillidae","Finches and Hawaiian honeycreepers","Carduelis psaltria","0","10","0","0","0","0","0","30","0","30","30","PlantSeed","0","0","20","40","40","0","0","0","1","0","8.77",NA,"S","NA","G","NA","G","NA","NA",8.77,"Elton",263,88
"170",171,169,"daejun","migrant","daejun-ERD2018-EBIRD_SCIENCE-20191102-fb07661f","Junco hyemalis","Dark-eyed Junco","ebird",2018-05-24,2018-08-31,2018-12-21,2018-02-08,2018-09-07,2018-12-14,2018-02-15,2018-05-17,"NA","NA","NA","NA","NA","NA","2",35670,"SU1","Dark-eyed Junco (all forms)","Survey-wide","Dh",1730,-0.77,-1.45,-0.32,12.28,"12529","Passeriformes","Passeriformes","Emberizidae","Buntings, American sparrows and allies","Junco hyemalis","1","30","0","0","0","0","0","0","0","70","0","PlantSeed","0","0","60","10","30","0","0","0","1","0","19.5",NA,"S","NA","G","NA","G","NA","Boreal",19.5,"Elton",263,88
"171",172,184,"comgra","migrant","comgra-ERD2018-EBIRD_SCIENCE-20191102-aad9df2c","Quiscalus quiscula","Common Grackle","ebird",2018-05-24,2018-08-31,2018-12-21,2018-02-01,2018-09-07,2018-12-14,2018-02-08,2018-05-17,"NA","NA","NA","NA","NA","NA","2",5110,"SU1","Common Grackle","Survey-wide","Dh",3574,-1.42,-1.55,-1.29,31.7,"13439","Passeriformes","Passeriformes","Icteridae","New World blackbirds","Quiscalus quiscula","1","40","10","0","10","0","0","0","0","40","0","Omnivore","0","0","70","20","10","0","0","0","1","0","105.18",NA,"S","NA","O","NA","G","Eastern","NA",105.18,"Elton",263,88
"172",77,168,"foxspa","migrant","foxspa-ERD2018-EBIRD_SCIENCE-20191104-69d1a7b2","Passerella iliaca","Fox Sparrow","ebird",2018-05-31,2018-08-03,2018-12-28,2018-02-22,2018-08-10,2018-12-21,2018-05-17,2018-05-24,"NA","NA","NA","NA","NA","NA","NA",5850,"SU1","Fox Sparrow","Survey-wide","Dh",482,-0.25,-3.41,0.9,1.81,"12511","Passeriformes","Passeriformes","Emberizidae","Buntings, American sparrows and allies","Passerella iliaca","1","40","0","0","0","0","0","20","0","20","20","Omnivore","0","0","90","10","0","0","0","0","1","0","33.25",NA,"S","NA","G","NA","G","NA","Boreal",33.25,"Elton",298,99
"173",110,154,"cedwax","migrant","cedwax-ERD2018-EBIRD_SCIENCE-20191026-f3aeba19","Bombycilla cedrorum","Cedar Waxwing","ebird",2018-06-21,2018-08-17,2018-12-28,2018-03-29,2018-08-24,2018-12-21,2018-04-05,2018-06-14,"NA","NA","NA","NA","NA","NA","NA",6190,"SU1","Cedar Waxwing","Survey-wide","Dh",2914,0.09,-0.97,0.54,6.43,"8768","Passeriformes","Passeriformes","Bombycillidae","Waxwings","Bombycilla cedrorum","1","20","0","0","0","0","0","70","0","0","10","FruiNect","0","0","0","40","40","0","20","0","1","0","31.58",NA,"S","NA","F","NA","F","NA","NA",31.58,"Elton",305,102
"174",142,71,"easpho","migrant","easpho-ERD2018-EBIRD_SCIENCE-20191028-44c55f53","Sayornis phoebe","Eastern Phoebe","ebird",2018-05-17,2018-08-03,2018-12-28,2018-02-15,2018-08-31,2018-12-21,2018-02-22,2018-05-10,"NA","NA","NA","NA","NA","NA","1",4560,"SU1","Eastern Phoebe","Survey-wide","Dh",2660,0.37,0.09,0.6,1.92,"6052","Passeriformes","Passeriformes","Tyrannidae","Tyrant-flycatchers","Sayornis phoebe","1","90","0","0","0","0","0","10","0","0","0","Invertebrate","0","0","0","50","50","0","0","0","1","0","19.7",NA,"S","NA","I","NA","AH","Eastern","Temperate",19.7,"Elton",284,95
"175",177,122,"bushti","resident","bushti-ERD2018-EBIRD_SCIENCE-20191104-100d20a6","Psaltriparus minimus","Bushtit","BOW",2018-02-15,2018-07-15,2018-08-16,2018-01-14,2018-07-16,2018-08-15,2018-01-15,2018-02-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",7430,"SU1","Bushtit","Survey-wide","Dh",500,-0.48,-3.89,0.84,2.37,"9976","Passeriformes","Passeriformes","Aegithalidae","Long-tailed Tits","Psaltriparus minimus","0","70","0","0","0","0","0","10","0","10","10","Invertebrate","0","0","0","50","50","0","0","0","NA","NA","NA","R","NA","I","I","F","F","Western","NA",5.3,"Elton",212,71
"176",178,113,"chbchi","resident","chbchi-ERD2018-EBIRD_SCIENCE-20191104-93652ddf","Poecile rufescens","Chestnut-backed Chickadee","BOW",2018-03-01,2018-07-15,2018-08-16,2018-01-28,2018-07-16,2018-08-15,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","NA","NA","NA","NA","2",7410,"SU1","Chestnut-backed Chickadee","Survey-wide","Dh",266,-1.11,-1.83,-0.46,7.48,"9889","Passeriformes","Passeriformes","Paridae","Tits and chickadees","Parus rufescens","0","60","0","0","0","0","0","20","0","20","0","Invertebrate","0","0","0","30","40","30","0","0","1","0","9.39","R","NA","I","I","F","F","Western","NA",9.39,"Elton",241,80
"177",179,114,"borchi2","resident","borchi2-ERD2018-EBIRD_SCIENCE-20191109-4889ebeb","Poecile hudsonicus","Boreal Chickadee","BOW",2018-04-01,2018-07-31,2018-09-01,2018-02-28,2018-08-01,2018-08-31,2018-03-01,2018-03-31,"1/4/2018","12/28/2018","Y","NA","NA","Y","NA",7400,"SU1","Boreal Chickadee","Survey-wide","Dh",438,-0.3,-1.27,0.62,0.29,"9888","Passeriformes","Passeriformes","Paridae","Tits and chickadees","Parus hudsonicus","1","60","0","0","0","0","0","20","0","20","0","Invertebrate","0","0","0","0","40","60","0","0","1","0","9.8000000000000007","R","NA","I","I","F","F","NA","NA",9.8,"Elton",241,80
"178",180,110,"carchi","resident","carchi-ERD2018-EBIRD_SCIENCE-20191102-c4e6ae7c","Poecile carolinensis","Carolina Chickadee","BOW",2018-03-01,2018-07-15,2018-08-16,2018-01-28,2018-07-16,2018-08-15,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","NA","NA","NA","NA","2",7360,"SU1","Carolina Chickadee","Survey-wide","Dh",1361,-0.31,-0.49,-0.13,7.34,"9879","Passeriformes","Passeriformes","Paridae","Tits and chickadees","Parus carolinensis","0","60","0","0","0","0","0","0","0","40","0","Invertebrate","0","0","0","50","50","0","0","0","1","0","9.99","R","NA","I","I","F","F","Eastern","NA",9.99,"Elton",241,80
"179",181,128,"bnhnut","resident","bnhnut-ERD2018-EBIRD_SCIENCE-20191105-2590011d","Sitta pusilla","Brown-headed Nuthatch","BOW",2018-03-01,2018-07-15,2018-08-16,2018-01-28,2018-07-16,2018-08-15,2018-01-29,2018-02-28,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",7290,"SU1","Brown-headed Nuthatch","Survey-wide","Dh",528,-0.36,-0.8,0.04,1.8,"9628","Passeriformes","Passeriformes","Sittidae","Nuthatches and Wallcreeper","Sitta pusilla","0","60","0","0","0","0","0","0","0","40","0","Invertebrate","0","0","0","0","40","60","0","0","1","0","10.199999999999999","R","NA","I","I","F","B","Eastern","NA",10.2,"Elton",226,75
"180",182,115,"britit","resident","britit-ERD2018-EBIRD_SCIENCE-20191111-e83f48df","Baeolophus wollweberi","Bridled Titmouse","BOW",2018-04-01,2018-07-15,2018-08-16,2018-02-28,2018-07-16,2018-08-15,2018-03-01,2018-03-31,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",7340,"SUR","Bridled Titmouse","Survey-wide","Dh",14,0.001,-0.656,1.276,5.538,"9949","Passeriformes","Passeriformes","Paridae","Tits and chickadees","Baeolophus wollweberi","0","100","0","0","0","0","0","0","0","0","0","Invertebrate","0","0","0","20","80","0","0","0","1","0","10.4","R","NA","I","I","F","F","Western","NA",10.4,"Elton",257,86
"181",183,127,"pygnut","resident","pygnut-ERD2018-EBIRD_SCIENCE-20191105-25e08f9b","Sitta pygmaea","Pygmy Nuthatch","BOW",2018-03-15,2018-08-15,2018-09-16,2018-02-11,2018-08-16,2018-09-15,2018-02-12,2018-03-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",7300,"SU1","Pygmy Nuthatch","Survey-wide","Sh",247,-0.52,-2.24,0.66,3.62,"9627","Passeriformes","Passeriformes","Sittidae","Nuthatches and Wallcreeper","Sitta pygmaea","0","60","0","0","0","0","0","0","0","40","0","Invertebrate","0","0","0","0","40","60","0","0","1","0","10.6","R","NA","I","I","B","B","Western","NA",10.6,"Elton",209,70
"182",184,111,"bkcchi","resident","bkcchi-ERD2018-EBIRD_SCIENCE-20191102-23df5acb","Poecile atricapillus","Black-capped Chickadee","BOW",2018-04-15,2018-07-15,2018-08-16,2018-03-14,2018-07-16,2018-08-15,2018-03-15,2018-04-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","1",7350,"SU1","Black-capped Chickadee","Survey-wide","Dh",2480,0.52,0.14,0.81,4.5,"9881","Passeriformes","Passeriformes","Paridae","Tits and chickadees","Parus atricapillus","1","60","0","0","0","0","0","20","0","20","0","Invertebrate","0","0","0","20","80","0","0","0","1","0","10.8","R","NA","I","I","F","F","NA","NA",10.8,"Elton",271,90
"183",185,155,"oliwar","resident","oliwar-ERD2018-EBIRD_SCIENCE-20191113-43133bf8","Peucedramus taeniatus","Olive Warbler","BOW",2018-04-25,2018-07-25,2018-08-26,2018-03-24,2018-07-26,2018-08-25,2018-03-25,2018-04-24,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",6510,"SUR","Olive Warbler","Survey-wide","Sh",13,6.256,1.005,11.682,0.709,"12242","Passeriformes","Passeriformes","Peucedramidae","Olive Warbler","Peucedramus taeniatus","0","100","0","0","0","0","0","0","0","0","0","Invertebrate","0","0","0","100","0","0","0","0","1","0","11","R","NA","I","I","F","F","NA","NA",11,"Elton",271,90
"184",186,112,"mouchi","resident","mouchi-ERD2018-EBIRD_SCIENCE-20191104-be8da215","Poecile gambeli","Mountain Chickadee","BOW",2018-04-15,2018-08-15,2018-09-16,2018-03-14,2018-08-16,2018-09-15,2018-03-15,2018-04-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","2",7380,"SU1","Mountain Chickadee","Survey-wide","Dh",595,-0.8,-1.48,-0.29,7.63,"9882","Passeriformes","Passeriformes","Paridae","Tits and chickadees","Parus gambeli","0","60","0","0","0","0","0","20","0","20","0","Invertebrate","0","0","0","20","80","0","0","0","1","0","11.19","R","NA","I","I","F","F","Western","NA",11.19,"Elton",240,80
"185",187,87,"hutvir","resident","hutvir-ERD2018-EBIRD_SCIENCE-20191105-18f67f99","Vireo huttoni","Hutton's Vireo","BOW",2018-02-15,2018-07-31,2018-09-01,2018-01-14,2018-08-01,2018-08-31,2018-01-15,2018-02-14,"1/4/2018","12/28/2018","Y","NA","NA","Y","1",6320,"SU1","Hutton's Vireo","Survey-wide","DD",243,1.3,0.5,2.1,0.87,"7759","Passeriformes","Passeriformes","Vireonidae","Vireos and allies","Vireo huttoni","0","70","0","0","0","0","0","20","10","0","0","Invertebrate","0","0","0","10","70","20","0","0","NA","NA","NA","R","NA","I","I","F","F","Western","NA",11.3,"Elton",196,65
"186",188,117,"juntit1","resident","juntit1-ERD2018-EBIRD_SCIENCE-20191028-94114b13","Baeolophus ridgwayi","Juniper Titmouse","BOW",2018-04-01,2018-07-15,2018-08-16,2018-02-28,2018-07-16,2018-08-15,2018-03-01,2018-03-31,"1/4/2018","12/28/2018","Y","NA","NA","Y","NA",7331,"SU1","Juniper Titmouse","Survey-wide","Dh",181,0.07,-0.8,0.85,0.72,"9952","Passeriformes","Passeriformes","Paridae","Tits and chickadees","Baeolophus ridgwayi","0","60","0","0","0","0","0","0","10","10","20","Invertebrate","0","0","20","30","50","0","0","0","1","0","15.86","R","NA","I","I","F","F","NA","NA",15.86,"Elton",257,86
"187",189,116,"oaktit","resident","oaktit-ERD2018-EBIRD_SCIENCE-20191029-5840e065","Baeolophus inornatus","Oak Titmouse","BOW",2018-03-15,2018-07-15,2018-08-16,2018-02-11,2018-07-16,2018-08-15,2018-02-12,2018-03-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","2",7330,"SU1","Oak Titmouse","Survey-wide","Dh",157,-1.01,-1.73,-0.35,9.01,"9951","Passeriformes","Passeriformes","Paridae","Tits and chickadees","Baeolophus inornatus","0","60","0","0","0","0","0","0","10","10","20","Invertebrate","0","0","0","20","80","0","0","0","1","0","15.87","R","NA","I","I","F","F","Western","NA",15.87,"Elton",240,80
"188",190,119,"blctit4","resident","blctit4-ERD2018-EBIRD_SCIENCE-20191109-270aed5a","Baeolophus atricristatus","Black-crested Titmouse","BOW",2018-02-25,2018-07-15,2018-08-16,2018-01-24,2018-07-16,2018-08-15,2018-01-25,2018-02-24,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",7320,"SU1","Black-crested Titmouse","Survey-wide","DD",105,-0.39,-1.53,0.63,9.5,"9955","Passeriformes","Passeriformes","Paridae","Tits and chickadees","Baeolophus atricristatus","0","60","0","0","0","0","0","20","0","20","0","Invertebrate","0","0","20","20","40","20","0","0","1","0","17.5","R","NA","I","I","F","F","Eastern","NA",17.5,"Elton",222,74
"189",192,134,"carwre","resident","carwre-ERD2018-EBIRD_SCIENCE-20191106-37b6bb03","Thryothorus ludovicianus","Carolina Wren","BOW",2018-03-25,2018-08-15,2018-09-16,2018-02-21,2018-08-16,2018-09-15,2018-02-22,2018-03-24,"1/4/2018","12/28/2018","NA","NA","NA","NA","1",7180,"SU1","Carolina Wren","Survey-wide","Dh",1843,1.19,0.98,1.37,12.01,"9735","Passeriformes","Passeriformes","Troglodytidae","Wrens","Thryothorus ludovicianus","1","60","0","20","0","0","0","10","0","10","0","Invertebrate","0","0","40","40","20","0","0","0","1","0","18.96","R","NA","I","I","G","G","Eastern","NA",18.96,"Elton",172,57
"190",193,165,"bacspa","resident","bacspa-ERD2018-EBIRD_SCIENCE-20191112-caa92fa1","Peucaea aestivalis","Bachman's Sparrow","BOW",2018-03-15,2018-08-31,2018-10-02,2018-02-11,2018-09-01,2018-10-01,2018-02-12,2018-03-14,"1/4/2018","12/28/2018","Y","NA","NA","Y","2",5750,"SU1","Bachman's Sparrow","Survey-wide","Dh",254,-2.56,-3.42,-1.72,0.71,"12584","Passeriformes","Passeriformes","Emberizidae","Buntings, American sparrows and allies","Aimophila aestivalis","0","60","0","0","0","0","0","0","0","40","0","Invertebrate","0","0","70","30","0","0","0","0","1","0","19.559999999999999","S","NA","I","I","G","G","Eastern","NA",19.56,"Elton",178,59
"191",194,170,"yeejun","resident","yeejun-ERD2018-EBIRD_SCIENCE-20191109-323e8d78","Junco phaeonotus","Yellow-eyed Junco","BOW",2018-04-15,2018-08-15,2018-09-16,2018-03-14,2018-08-16,2018-09-15,2018-03-15,2018-04-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",5700,"SUR","Yellow-eyed Junco","Survey-wide","Dh",4,-0.025,-3.613,0.605,46.142,"12532","Passeriformes","Passeriformes","Emberizidae","Buntings, American sparrows and allies","Junco phaeonotus","0","30","0","0","0","0","0","0","0","40","30","PlantSeed","0","0","80","20","0","0","0","0","1","0","20.399999999999999","R","NA","G","G","G","G","NA","NA",20.4,"Elton",240,80
"192",195,118,"tuftit","resident","tuftit-ERD2018-EBIRD_SCIENCE-20191102-92c48d8c","Baeolophus bicolor","Tufted Titmouse","BOW",2018-03-15,2018-07-15,2018-08-16,2018-02-11,2018-07-16,2018-08-15,2018-02-12,2018-03-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","1",7310,"SU1","Tufted Titmouse","Survey-wide","Dh",2003,0.57,0.36,0.75,9.75,"9954","Passeriformes","Passeriformes","Paridae","Tits and chickadees","Baeolophus bicolor","1","60","0","0","0","0","0","0","0","40","0","Invertebrate","0","0","20","20","40","20","0","0","1","0","21.6","R","NA","I","I","F","F","Eastern","NA",21.6,"Elton",240,80
"193",196,166,"olispa","resident","olispa-ERD2018-EBIRD_SCIENCE-20191112-ee3a2252","Arremonops rufivirgatus","Olive Sparrow","BOW",2018-03-15,2018-08-31,2018-10-02,2018-02-11,2018-09-01,2018-10-01,2018-02-12,2018-03-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","1",5860,"SU1","Olive Sparrow","Survey-wide","Dh",38,3.1,1.7,4.57,1.37,"12618","Passeriformes","Passeriformes","Emberizidae","Buntings, American sparrows and allies","Arremonops rufivirgatus","0","40","0","0","0","0","0","20","0","0","40","Omnivore","0","0","80","20","0","0","0","0","1","0","22.43","NR","NA","O","G","G","G","NA","NA",22.43,"Elton",178,59
"194",197,54,"dowwoo","resident","dowwoo-ERD2018-EBIRD_SCIENCE-20191101-63233faa","Dryobates pubescens","Downy Woodpecker","BOW",2018-04-01,2018-07-15,2018-08-16,2018-02-28,2018-07-16,2018-08-15,2018-03-01,2018-03-31,"1/4/2018","12/28/2018","NA","NA","NA","NA","NA",3940,"SU1","Downy Woodpecker","Survey-wide","Dh",3615,0.03,-0.1,0.17,1.05,"960","Nonpasseriformes","Piciformes","Picidae","Woodpeckers","Picoides pubescens","1","80","0","0","0","0","0","10","0","10","0","Invertebrate","0","0","0","20","40","40","0","0","1","0","25.55","R","NA","I","I","B","B","NA","NA",25.55,"Elton",257,86
"195",198,8,"cogdov","resident","cogdov-ERD2018-EBIRD_SCIENCE-20191109-f81571ab","Columbina passerina","Common Ground Dove","BOW",2018-04-01,2018-09-15,2018-10-17,2018-02-28,2018-09-16,2018-10-16,2018-03-01,2018-03-31,"1/4/2018","12/28/2018","NA","NA","NA","NA","2",3200,"SU1","Common Ground-Dove","Survey-wide","Dh",349,-1.22,-1.9,-0.59,1.48,"3449","Nonpasseriformes","Columbiformes","Columbidae","Doves and pigeons","Columbina passerina","0","10","0","0","0","0","0","40","0","50","0","Omnivore","0","0","100","0","0","0","0","0","1","0","35.36","NR","NA","O","G","G","G","NA","NA",36.54,"Elton",195,65
"196",199,55,"nutwoo","resident","nutwoo-ERD2018-EBIRD_SCIENCE-20191105-4833c406","Dryobates nuttallii","Nuttall's Woodpecker","BOW",2018-03-15,2018-07-15,2018-08-16,2018-02-11,2018-07-16,2018-08-15,2018-02-12,2018-03-14,"1/4/2018","12/28/2018","NA","NA","NA","NA","1",3970,"SU1","Nuttall's Woodpecker","Survey-wide","Dh",130,0.92,0.29,1.59,2.08,"958","Nonpasseriformes","Piciformes","Picidae","Woodpeckers","Picoides nuttallii","0","70","0","0","0","0","0","10","10","10","0","Invertebrate","0","0","20","40","40","0","0","0","1","0","37.39","R","NA","I","I","B","B","Western","NA",37.39,"Elton",240,80
